Customer_ID,Contract_ID,Payment_ID,Gender,Age,Tenure_Months,Monthly_Charges,Total_Charges,Internet_Service,Customer_Support_Calls,Senior_Citizen,Partner,Dependents,Churn
CUST02200,CON02200,PAY02200,Female,51,4,58.07,232.28,DSL,5,Yes,No,Yes,No
CUST02201,CON02201,PAY02201,Male,55,42,26.8,1125.6,,3,Yes,Yes,No,No
CUST02202,CON02202,PAY02202,Male,37,21,63.59,1335.39,Fiber Optic,5,No,No,No,Yes
CUST02203,CON02203,PAY02203,Male,69,52,77.19,4013.88,,5,No,No,Yes,Yes
CUST02204,CON02204,PAY02204,Male,24,47,25.98,1221.06,DSL,4,Yes,No,Yes,Yes
CUST02205,CON02205,PAY02205,Female,73,49,61.21,2999.29,Cable,4,Yes,No,Yes,No
CUST02206,CON02206,PAY02206,Male,32,14,81.69,1143.66,DSL,0,Yes,No,Yes,No
CUST02207,CON02207,PAY02207,Male,47,57,56.58,3225.06,Cable,1,No,Yes,No,No
CUST02208,CON02208,PAY02208,Female,35,62,32.05,1987.1,DSL,3,No,No,Yes,Yes
CUST02209,CON02209,PAY02209,Male,23,70,76.01,5320.7,DSL,4,No,No,No,No
CUST02210,CON02210,PAY02210,Male,54,22,62.48,1374.56,Cable,6,Yes,Yes,Yes,Yes
CUST02211,CON02211,PAY02211,Female,77,3,27.43,82.29,Cable,3,Yes,Yes,Yes,Yes
CUST02212,CON02212,PAY02212,Male,70,18,97.19,1749.42,,4,Yes,Yes,Yes,No
CUST02213,CON02213,PAY02213,Female,66,3,47.11,141.33,,3,No,Yes,Yes,No
CUST02214,CON02214,PAY02214,Female,22,69,47.59,3283.71,DSL,7,No,No,No,Yes
CUST02215,CON02215,PAY02215,Female,35,51,29.32,1495.32,Fiber Optic,5,No,Yes,No,Yes
CUST02216,CON02216,PAY02216,Female,71,51,64.0,3264.0,Cable,4,Yes,No,Yes,No
CUST02217,CON02217,PAY02217,Female,29,57,96.27,5487.39,Fiber Optic,6,No,Yes,No,Yes
CUST02218,CON02218,PAY02218,Male,20,35,81.88,2865.8,DSL,9,Yes,No,No,No
CUST02219,CON02219,PAY02219,Male,74,26,59.4,1544.4,Cable,1,Yes,No,Yes,Yes
CUST02220,CON02220,PAY02220,Female,61,20,30.84,616.8,Fiber Optic,0,No,Yes,No,Yes
CUST02221,CON02221,PAY02221,Male,66,62,28.9,1791.8,,0,No,Yes,Yes,No
CUST02222,CON02222,PAY02222,Female,19,10,96.19,961.9,,1,No,Yes,Yes,No
CUST02223,CON02223,PAY02223,Female,49,32,99.54,3185.28,Cable,5,Yes,No,No,Yes
CUST02224,CON02224,PAY02224,Male,53,23,57.7,1327.1,Cable,6,Yes,Yes,Yes,Yes
CUST02225,CON02225,PAY02225,Male,67,6,84.11,504.66,,1,Yes,No,Yes,Yes
CUST02226,CON02226,PAY02226,Female,72,40,58.33,2333.2,DSL,1,Yes,No,Yes,No
CUST02227,CON02227,PAY02227,Male,71,7,79.34,555.38,,2,Yes,No,Yes,Yes
CUST02228,CON02228,PAY02228,Male,59,68,83.68,5690.24,Fiber Optic,6,No,Yes,Yes,Yes
CUST02229,CON02229,PAY02229,Male,23,72,80.27,5779.44,DSL,6,No,No,No,No
CUST02230,CON02230,PAY02230,Male,74,34,80.1,2723.4,Fiber Optic,7,No,No,No,Yes
CUST02231,CON02231,PAY02231,Female,65,30,58.36,1750.8,Cable,0,Yes,No,Yes,Yes
CUST02232,CON02232,PAY02232,Male,24,36,46.4,1670.4,Cable,7,Yes,Yes,Yes,Yes
CUST02233,CON02233,PAY02233,Female,19,59,102.79,6064.61,Fiber Optic,6,No,No,No,Yes
CUST02234,CON02234,PAY02234,Female,62,63,102.2,6438.6,Cable,0,No,No,Yes,Yes
CUST02235,CON02235,PAY02235,Female,62,70,83.79,5865.3,,4,Yes,No,No,Yes
CUST02236,CON02236,PAY02236,Female,69,25,31.47,786.75,Fiber Optic,0,No,Yes,Yes,Yes
CUST02237,CON02237,PAY02237,Female,44,31,45.02,1395.62,Fiber Optic,5,Yes,No,Yes,No
CUST02238,CON02238,PAY02238,Female,28,48,63.45,3045.6,Fiber Optic,7,Yes,No,No,Yes
CUST02239,CON02239,PAY02239,Female,30,60,53.9,3234.0,Cable,2,No,Yes,Yes,No
CUST02240,CON02240,PAY02240,Male,52,1,104.27,104.27,DSL,5,No,No,No,No
CUST02241,CON02241,PAY02241,Male,74,25,60.83,1520.75,DSL,0,No,Yes,No,No
CUST02242,CON02242,PAY02242,Male,23,35,79.63,2787.05,Fiber Optic,7,Yes,Yes,No,Yes
CUST02243,CON02243,PAY02243,Female,49,44,98.6,4338.4,DSL,1,No,No,No,No
CUST02244,CON02244,PAY02244,Female,68,21,96.56,2027.76,Cable,4,No,No,Yes,No
CUST02245,CON02245,PAY02245,Male,29,49,33.25,1629.25,DSL,4,Yes,No,Yes,Yes
CUST02246,CON02246,PAY02246,Female,55,24,83.06,1993.44,DSL,4,Yes,Yes,No,No
CUST02247,CON02247,PAY02247,Male,74,23,60.6,1393.8,Cable,0,Yes,No,Yes,Yes
CUST02248,CON02248,PAY02248,Female,55,34,33.21,1129.14,,5,No,No,Yes,Yes
CUST02249,CON02249,PAY02249,Female,69,44,62.76,2761.44,Fiber Optic,6,No,No,Yes,Yes
CUST02250,CON02250,PAY02250,Female,33,35,95.5,3342.5,Cable,1,Yes,Yes,Yes,No
CUST02251,CON02251,PAY02251,Female,72,24,76.02,1824.48,Cable,0,Yes,Yes,No,Yes
CUST02252,CON02252,PAY02252,Female,56,34,34.27,1165.18,,5,No,No,Yes,Yes
CUST02253,CON02253,PAY02253,Male,20,38,54.68,2077.84,Cable,9,Yes,Yes,Yes,Yes
CUST02254,CON02254,PAY02254,Female,66,22,99.37,2186.14,Cable,2,No,No,Yes,No
CUST02255,CON02255,PAY02255,Male,20,36,47.7,1717.2,Cable,7,Yes,Yes,Yes,Yes
CUST02256,CON02256,PAY02256,Male,25,72,77.97,5613.84,DSL,4,No,No,No,No
CUST02257,CON02257,PAY02257,Female,18,48,104.65,5023.2,Cable,4,Yes,Yes,Yes,Yes
CUST02258,CON02258,PAY02258,Female,49,29,103.7,3007.3,Cable,4,Yes,No,No,Yes
CUST02259,CON02259,PAY02259,Male,31,57,25.51,1454.07,Cable,7,Yes,Yes,Yes,Yes
CUST02260,CON02260,PAY02260,Female,59,71,97.98,6956.58,Fiber Optic,3,Yes,Yes,Yes,Yes
CUST02261,CON02261,PAY02261,Male,56,67,26.82,1796.94,Cable,3,No,No,No,Yes
CUST02262,CON02262,PAY02262,Male,23,72,78.71,5667.12,DSL,5,No,No,No,No
CUST02263,CON02263,PAY02263,Male,23,72,76.72,5523.84,DSL,5,No,No,No,No
CUST02264,CON02264,PAY02264,Female,25,22,26.79,589.38,Fiber Optic,1,No,No,No,No
CUST02265,CON02265,PAY02265,Male,34,64,99.93,6395.52,,7,Yes,No,Yes,Yes
CUST02266,CON02266,PAY02266,Male,49,57,64.1,3653.7,Cable,0,No,Yes,No,No
CUST02267,CON02267,PAY02267,Male,54,49,102.83,5038.67,Cable,0,No,No,Yes,No
CUST02268,CON02268,PAY02268,Male,69,19,99.16,1884.04,,6,Yes,Yes,Yes,No
CUST02269,CON02269,PAY02269,Female,31,59,52.41,3092.19,Cable,0,No,Yes,Yes,No
CUST02270,CON02270,PAY02270,Male,58,68,79.27,5390.36,Fiber Optic,5,No,Yes,Yes,Yes
CUST02271,CON02271,PAY02271,Male,24,35,80.99,2834.65,Fiber Optic,7,Yes,Yes,No,Yes
CUST02272,CON02272,PAY02272,Male,20,34,75.21,2557.14,DSL,7,Yes,No,No,No
CUST02273,CON02273,PAY02273,Female,61,50,58.56,2928.0,,5,Yes,Yes,No,No
CUST02274,CON02274,PAY02274,Female,24,21,31.22,655.62,Fiber Optic,2,No,No,No,No
CUST02275,CON02275,PAY02275,Male,63,59,32.07,1892.13,,2,No,Yes,Yes,No
CUST02276,CON02276,PAY02276,Female,52,29,101.88,2954.52,Cable,3,Yes,No,No,Yes
CUST02277,CON02277,PAY02277,Female,21,18,27.83,500.94,DSL,6,No,No,No,Yes
CUST02278,CON02278,PAY02278,Male,36,64,103.1,6598.4,,6,Yes,No,Yes,Yes
CUST02279,CON02279,PAY02279,Female,29,60,102.04,6122.4,Fiber Optic,4,No,Yes,No,Yes
CUST02280,CON02280,PAY02280,Male,31,57,32.85,1872.45,Cable,7,Yes,Yes,Yes,Yes
CUST02281,CON02281,PAY02281,Female,43,5,63.6,318.0,DSL,5,No,Yes,Yes,No
CUST02282,CON02282,PAY02282,Male,69,5,82.3,411.5,,0,Yes,No,Yes,Yes
CUST02283,CON02283,PAY02283,Female,73,49,63.67,3119.83,Cable,4,Yes,No,Yes,No
CUST02284,CON02284,PAY02284,Female,49,2,62.52,125.04,DSL,3,Yes,No,Yes,No
CUST02285,CON02285,PAY02285,Female,67,46,56.9,2617.4,Fiber Optic,6,No,No,Yes,Yes
CUST02286,CON02286,PAY02286,Female,60,30,55.7,1671.0,,1,No,Yes,Yes,Yes
CUST02287,CON02287,PAY02287,Female,47,31,96.28,2984.68,Cable,5,Yes,No,No,Yes
CUST02288,CON02288,PAY02288,Female,20,71,45.3,3216.3,DSL,6,No,No,No,Yes
CUST02289,CON02289,PAY02289,Male,74,25,63.87,1596.75,DSL,1,No,Yes,No,No
CUST02290,CON02290,PAY02290,Male,22,37,52.64,1947.68,Fiber Optic,0,Yes,No,No,No
CUST02291,CON02291,PAY02291,Female,44,68,33.27,2262.36,DSL,1,No,Yes,No,No
CUST02292,CON02292,PAY02292,Male,20,15,46.78,701.7,Cable,5,Yes,Yes,No,Yes
CUST02293,CON02293,PAY02293,Female,57,35,53.33,1866.55,DSL,7,Yes,Yes,No,Yes
CUST02294,CON02294,PAY02294,Male,37,49,47.68,2336.32,Fiber Optic,8,No,Yes,No,Yes
CUST02295,CON02295,PAY02295,Male,71,44,55.0,2420.0,Cable,8,No,Yes,No,Yes
CUST02296,CON02296,PAY02296,Female,18,49,95.23,4666.27,DSL,7,Yes,Yes,No,Yes
CUST02297,CON02297,PAY02297,Male,39,21,64.5,1354.5,Fiber Optic,5,No,No,No,Yes
CUST02298,CON02298,PAY02298,Female,51,42,104.08,4371.36,DSL,0,No,No,No,No
CUST02299,CON02299,PAY02299,Male,18,30,51.94,1558.2,,1,No,Yes,Yes,No
CUST02300,CON02300,PAY02300,Male,63,63,25.7,1619.1,,1,No,Yes,Yes,No
CUST02301,CON02301,PAY02301,Male,72,23,56.87,1308.01,Cable,0,Yes,No,Yes,Yes
CUST02302,CON02302,PAY02302,Male,55,65,59.16,3845.4,Fiber Optic,1,Yes,No,Yes,No
CUST02303,CON02303,PAY02303,Female,67,8,34.16,273.28,,4,Yes,No,Yes,No
CUST02304,CON02304,PAY02304,Male,67,59,80.52,4750.68,Cable,0,No,No,No,No
CUST02305,CON02305,PAY02305,Male,47,4,98.8,395.2,DSL,7,No,No,No,No
CUST02306,CON02306,PAY02306,Female,74,71,45.78,3250.38,Cable,0,No,No,Yes,Yes
CUST02307,CON02307,PAY02307,Male,49,64,83.52,5345.28,Fiber Optic,7,Yes,Yes,Yes,No
CUST02308,CON02308,PAY02308,Male,49,68,75.36,5124.48,Fiber Optic,5,Yes,Yes,Yes,No
CUST02309,CON02309,PAY02309,Male,24,54,28.83,1556.82,DSL,0,No,No,Yes,Yes
CUST02310,CON02310,PAY02310,Female,40,6,56.11,336.66,DSL,6,No,Yes,Yes,No
CUST02311,CON02311,PAY02311,Male,53,2,26.49,52.98,Cable,1,Yes,Yes,No,Yes
CUST02312,CON02312,PAY02312,Male,35,27,101.13,2730.51,Fiber Optic,2,Yes,No,Yes,Yes
CUST02313,CON02313,PAY02313,Male,74,8,28.27,226.16,,5,Yes,No,Yes,No
CUST02314,CON02314,PAY02314,Female,66,17,34.48,586.16,Fiber Optic,1,No,Yes,No,Yes
CUST02315,CON02315,PAY02315,Male,31,36,55.01,1980.36,Fiber Optic,2,No,No,No,Yes
CUST02316,CON02316,PAY02316,Female,43,12,82.22,986.64,Fiber Optic,1,No,Yes,No,Yes
CUST02317,CON02317,PAY02317,Male,19,36,45.65,1643.4,Cable,7,Yes,Yes,Yes,Yes
CUST02318,CON02318,PAY02318,Male,35,26,102.57,2666.82,Fiber Optic,4,Yes,No,Yes,Yes
CUST02319,CON02319,PAY02319,Female,65,31,58.47,1812.57,,2,No,No,Yes,Yes
CUST02320,CON02320,PAY02320,Female,43,29,54.41,1577.89,Fiber Optic,3,Yes,No,Yes,No
CUST02321,CON02321,PAY02321,Male,37,45,62.02,2790.9,Fiber Optic,8,No,No,Yes,No
CUST02322,CON02322,PAY02322,Female,71,4,50.98,203.92,,3,No,Yes,Yes,No
CUST02323,CON02323,PAY02323,Female,23,18,28.68,516.24,DSL,7,No,No,No,Yes
CUST02324,CON02324,PAY02324,Female,46,30,47.74,1432.2,Fiber Optic,5,Yes,No,Yes,No
CUST02325,CON02325,PAY02325,Male,31,35,64.83,2269.05,Fiber Optic,1,No,No,No,Yes
CUST02326,CON02326,PAY02326,Female,48,33,97.63,3221.79,Cable,4,Yes,No,No,Yes
CUST02327,CON02327,PAY02327,Male,25,50,31.02,1551.0,DSL,5,Yes,No,Yes,Yes
CUST02328,CON02328,PAY02328,Female,71,41,58.25,2388.25,DSL,0,Yes,No,Yes,No
CUST02329,CON02329,PAY02329,Female,66,4,53.51,214.04,,3,No,Yes,Yes,No
CUST02330,CON02330,PAY02330,Male,18,15,45.09,676.35,Cable,3,Yes,Yes,No,Yes
CUST02331,CON02331,PAY02331,Male,26,35,55.22,1932.7,Fiber Optic,2,No,No,No,Yes
CUST02332,CON02332,PAY02332,Male,53,32,95.16,3045.12,,9,Yes,No,Yes,No
CUST02333,CON02333,PAY02333,Female,27,39,33.41,1302.99,,2,No,No,No,Yes
CUST02334,CON02334,PAY02334,Male,29,14,83.91,1174.74,DSL,2,Yes,No,Yes,No
CUST02335,CON02335,PAY02335,Male,74,8,27.31,218.48,,5,Yes,No,Yes,No
CUST02336,CON02336,PAY02336,Male,67,53,28.38,1504.14,,5,No,Yes,Yes,No
CUST02337,CON02337,PAY02337,Male,60,66,25.4,1676.4,Cable,3,No,No,No,Yes
CUST02338,CON02338,PAY02338,Female,38,68,30.22,2054.96,DSL,0,No,Yes,No,No
CUST02339,CON02339,PAY02339,Male,28,26,79.49,2066.74,Cable,0,No,No,Yes,No
CUST02340,CON02340,PAY02340,Female,45,15,77.1,1156.5,Fiber Optic,1,No,Yes,No,Yes
CUST02341,CON02341,PAY02341,Female,44,69,31.7,2187.3,DSL,0,No,Yes,No,No
CUST02342,CON02342,PAY02342,Female,38,66,32.39,2137.74,DSL,0,No,Yes,No,No
CUST02343,CON02343,PAY02343,Female,35,58,102.91,5968.78,Fiber Optic,4,No,Yes,No,Yes
CUST02344,CON02344,PAY02344,Male,34,51,48.04,2450.04,Fiber Optic,7,No,Yes,No,Yes
CUST02345,CON02345,PAY02345,Female,61,52,62.26,3237.52,,5,Yes,Yes,No,No
CUST02346,CON02346,PAY02346,Male,22,40,52.76,2110.4,Cable,7,Yes,Yes,Yes,Yes
CUST02347,CON02347,PAY02347,Female,58,59,95.54,5636.86,Cable,0,No,No,Yes,Yes
CUST02348,CON02348,PAY02348,Female,26,62,47.37,2936.94,Cable,0,No,Yes,Yes,No
CUST02349,CON02349,PAY02349,Female,71,18,99.67,1794.06,Cable,4,No,No,Yes,No
CUST02350,CON02350,PAY02350,Male,31,50,53.22,2661.0,Fiber Optic,7,No,Yes,No,Yes
CUST02351,CON02351,PAY02351,Male,55,3,58.48,175.44,Cable,4,Yes,Yes,No,No
CUST02352,CON02352,PAY02352,Male,22,53,31.52,1670.56,DSL,1,No,No,Yes,Yes
CUST02353,CON02353,PAY02353,Male,72,22,59.43,1307.46,Cable,0,Yes,No,Yes,Yes
CUST02354,CON02354,PAY02354,Female,57,70,80.07,5604.9,,4,Yes,No,No,Yes
CUST02355,CON02355,PAY02355,Female,23,16,29.91,478.56,DSL,5,No,No,No,Yes
CUST02356,CON02356,PAY02356,Female,72,36,52.87,1903.32,Cable,3,No,No,Yes,No
CUST02357,CON02357,PAY02357,Male,36,64,96.62,6183.68,,5,Yes,No,Yes,Yes
CUST02358,CON02358,PAY02358,Male,51,58,60.16,3489.28,Cable,8,Yes,Yes,No,No
CUST02359,CON02359,PAY02359,Male,74,21,56.73,1191.33,DSL,1,No,Yes,No,No
CUST02360,CON02360,PAY02360,Male,22,72,83.88,6039.36,DSL,5,No,No,No,No
CUST02361,CON02361,PAY02361,Female,68,6,80.16,480.96,,8,No,No,No,Yes
CUST02362,CON02362,PAY02362,Male,69,7,33.51,234.57,,4,Yes,No,Yes,No
CUST02363,CON02363,PAY02363,Male,18,12,54.22,650.64,Cable,3,Yes,Yes,No,Yes
CUST02364,CON02364,PAY02364,Male,53,50,96.48,4824.0,Cable,0,No,No,Yes,No
CUST02365,CON02365,PAY02365,Male,69,52,33.07,1719.64,,3,No,Yes,Yes,No
CUST02366,CON02366,PAY02366,Male,63,71,75.71,5375.41,Fiber Optic,6,No,Yes,Yes,Yes
CUST02367,CON02367,PAY02367,Female,69,1,53.7,53.7,,1,No,Yes,Yes,No
CUST02368,CON02368,PAY02368,Female,72,3,32.31,96.93,Cable,2,Yes,Yes,Yes,Yes
CUST02369,CON02369,PAY02369,Male,70,53,80.71,4277.63,,5,No,No,Yes,Yes
CUST02370,CON02370,PAY02370,Male,67,51,25.17,1283.67,,4,No,Yes,Yes,No
CUST02371,CON02371,PAY02371,Male,36,48,52.09,2500.32,Fiber Optic,7,No,Yes,No,Yes
CUST02372,CON02372,PAY02372,Female,72,37,48.58,1797.46,Cable,4,No,No,Yes,No
CUST02373,CON02373,PAY02373,Female,73,52,63.15,3283.8,Cable,6,Yes,No,Yes,No
CUST02374,CON02374,PAY02374,Female,23,19,31.87,605.53,DSL,7,No,No,No,Yes
CUST02375,CON02375,PAY02375,Female,59,28,56.29,1576.12,,2,No,No,Yes,Yes
CUST02376,CON02376,PAY02376,Male,53,1,33.12,33.12,Cable,1,Yes,Yes,No,Yes
CUST02377,CON02377,PAY02377,Female,72,21,104.61,2196.81,Cable,2,No,No,Yes,No
CUST02378,CON02378,PAY02378,Male,23,32,79.65,2548.8,Fiber Optic,8,Yes,Yes,No,Yes
CUST02379,CON02379,PAY02379,Male,31,60,34.96,2097.6,Cable,6,Yes,Yes,Yes,Yes
CUST02380,CON02380,PAY02380,Female,46,5,61.91,309.55,DSL,6,No,Yes,Yes,No
CUST02381,CON02381,PAY02381,Female,31,38,30.17,1146.46,,3,No,No,No,Yes
CUST02382,CON02382,PAY02382,Female,42,66,32.61,2152.26,DSL,1,No,Yes,No,No
CUST02383,CON02383,PAY02383,Male,34,18,60.8,1094.4,Fiber Optic,3,No,No,No,Yes
CUST02384,CON02384,PAY02384,Female,30,24,33.4,801.6,Fiber Optic,1,No,No,No,No
CUST02385,CON02385,PAY02385,Female,70,27,33.49,904.23,Cable,6,No,Yes,Yes,No
CUST02386,CON02386,PAY02386,Male,23,36,50.86,1830.96,Fiber Optic,0,Yes,No,No,No
CUST02387,CON02387,PAY02387,Male,19,33,77.35,2552.55,Fiber Optic,7,Yes,Yes,No,Yes
CUST02388,CON02388,PAY02388,Male,55,47,97.5,4582.5,Cable,2,No,No,Yes,No
CUST02389,CON02389,PAY02389,Female,56,31,26.29,814.99,,3,No,No,Yes,Yes
CUST02390,CON02390,PAY02390,Female,68,49,55.84,2736.16,Cable,5,Yes,No,Yes,No
CUST02391,CON02391,PAY02391,Male,68,18,98.37,1770.66,,6,Yes,Yes,Yes,No
CUST02392,CON02392,PAY02392,Male,59,42,31.3,1314.6,,4,Yes,Yes,No,No
CUST02393,CON02393,PAY02393,Female,65,17,28.71,488.07,Fiber Optic,0,No,Yes,No,Yes
CUST02394,CON02394,PAY02394,Male,60,67,62.38,4179.46,Fiber Optic,0,Yes,No,Yes,No
CUST02395,CON02395,PAY02395,Female,68,1,49.53,49.53,,3,No,Yes,Yes,No
CUST02396,CON02396,PAY02396,Female,20,48,96.87,4649.76,Cable,3,Yes,Yes,Yes,Yes
CUST02397,CON02397,PAY02397,Female,70,23,78.9,1814.7,Cable,0,Yes,Yes,No,Yes
CUST02398,CON02398,PAY02398,Male,55,62,57.77,3581.74,Cable,8,Yes,Yes,No,No
CUST02399,CON02399,PAY02399,Male,36,23,52.42,1205.66,,1,No,Yes,No,No
CUST02400,CON02400,PAY02400,Female,65,30,62.58,1877.4,,0,No,Yes,Yes,Yes
CUST02401,CON02401,PAY02401,Male,57,1,81.61,81.61,Fiber Optic,0,No,No,No,No
CUST02402,CON02402,PAY02402,Female,70,43,59.61,2563.23,Fiber Optic,8,No,No,Yes,Yes
CUST02403,CON02403,PAY02403,Male,34,18,63.72,1146.96,Fiber Optic,4,No,No,No,Yes
CUST02404,CON02404,PAY02404,Male,74,22,62.45,1373.9,Cable,0,Yes,No,Yes,Yes
CUST02405,CON02405,PAY02405,Male,25,44,81.75,3597.0,DSL,5,No,No,No,No
CUST02406,CON02406,PAY02406,Male,25,39,51.5,2008.5,Cable,9,Yes,Yes,Yes,Yes
CUST02407,CON02407,PAY02407,Male,55,22,62.9,1383.8,Cable,5,Yes,Yes,Yes,Yes
CUST02408,CON02408,PAY02408,Female,30,60,99.02,5941.2,Fiber Optic,4,No,Yes,No,Yes
CUST02409,CON02409,PAY02409,Female,66,37,50.25,1859.25,Cable,4,No,No,Yes,No
CUST02410,CON02410,PAY02410,Male,19,52,27.69,1439.88,DSL,2,No,No,Yes,Yes
CUST02411,CON02411,PAY02411,Male,69,52,75.88,3945.76,,5,No,No,Yes,Yes
CUST02412,CON02412,PAY02412,Female,72,4,34.13,136.52,Cable,2,Yes,Yes,Yes,Yes
CUST02413,CON02413,PAY02413,Female,33,35,96.33,3371.55,Cable,0,Yes,Yes,Yes,No
CUST02414,CON02414,PAY02414,Male,33,46,55.29,2543.34,Fiber Optic,9,No,No,Yes,No
CUST02415,CON02415,PAY02415,Female,30,55,63.79,3508.45,Fiber Optic,4,No,No,Yes,Yes
CUST02416,CON02416,PAY02416,Female,62,70,84.15,5890.5,,4,Yes,No,No,Yes
CUST02417,CON02417,PAY02417,Male,60,63,27.94,1760.22,,1,No,Yes,Yes,No
CUST02418,CON02418,PAY02418,Male,57,3,82.05,246.15,Fiber Optic,0,No,No,No,No
CUST02419,CON02419,PAY02419,Male,63,58,78.34,4543.72,Cable,0,No,No,No,No
CUST02420,CON02420,PAY02420,Male,70,51,84.57,4313.07,,5,No,No,Yes,Yes
CUST02421,CON02421,PAY02421,Male,67,56,76.74,4297.44,Cable,1,No,No,No,No
CUST02422,CON02422,PAY02422,Male,56,30,99.19,2975.7,,7,Yes,No,Yes,No
CUST02423,CON02423,PAY02423,Female,18,61,97.11,5923.71,Fiber Optic,8,No,No,No,Yes
CUST02424,CON02424,PAY02424,Female,70,34,51.2,1740.8,Cable,2,No,No,Yes,No
CUST02425,CON02425,PAY02425,Male,48,46,54.75,2518.5,,2,No,No,Yes,No
CUST02426,CON02426,PAY02426,Female,67,20,103.61,2072.2,Cable,2,No,No,Yes,No
CUST02427,CON02427,PAY02427,Female,51,44,98.12,4317.28,DSL,2,No,No,No,No
CUST02428,CON02428,PAY02428,Male,65,60,28.09,1685.4,,0,No,Yes,Yes,No
CUST02429,CON02429,PAY02429,Female,71,21,95.26,2000.46,Cable,4,No,No,Yes,No
CUST02430,CON02430,PAY02430,Female,55,35,51.18,1791.3,DSL,7,Yes,Yes,No,Yes
CUST02431,CON02431,PAY02431,Male,64,70,82.93,5805.1,Fiber Optic,4,No,Yes,Yes,Yes
CUST02432,CON02432,PAY02432,Female,57,36,48.18,1734.48,DSL,7,Yes,Yes,No,Yes
CUST02433,CON02433,PAY02433,Male,56,24,56.87,1364.88,Cable,5,Yes,Yes,Yes,Yes
CUST02434,CON02434,PAY02434,Male,74,25,64.53,1613.25,DSL,2,No,Yes,No,No
CUST02435,CON02435,PAY02435,Male,57,41,27.29,1118.89,,3,Yes,Yes,No,No
CUST02436,CON02436,PAY02436,Female,51,30,31.85,955.5,,4,No,No,Yes,Yes
CUST02437,CON02437,PAY02437,Male,23,35,47.76,1671.6,Fiber Optic,0,Yes,No,No,No
CUST02438,CON02438,PAY02438,Female,70,23,26.06,599.38,Fiber Optic,0,No,Yes,Yes,Yes
CUST02439,CON02439,PAY02439,Male,56,69,63.32,4369.08,Fiber Optic,1,Yes,No,Yes,No
CUST02440,CON02440,PAY02440,Female,23,7,101.68,711.76,,1,No,Yes,Yes,No
CUST02441,CON02441,PAY02441,Female,57,69,98.47,6794.43,Fiber Optic,2,Yes,Yes,Yes,Yes
CUST02442,CON02442,PAY02442,Male,35,7,61.41,429.87,,8,No,No,Yes,No
CUST02443,CON02443,PAY02443,Female,58,59,103.26,6092.34,Cable,0,No,No,Yes,Yes
CUST02444,CON02444,PAY02444,Female,26,67,47.02,3150.34,DSL,8,No,No,No,Yes
CUST02445,CON02445,PAY02445,Female,53,70,100.62,7043.4,Fiber Optic,4,Yes,Yes,Yes,Yes
CUST02446,CON02446,PAY02446,Female,66,27,57.67,1557.09,Cable,1,Yes,No,Yes,Yes
CUST02447,CON02447,PAY02447,Male,33,51,51.84,2643.84,Fiber Optic,9,No,Yes,No,Yes
CUST02448,CON02448,PAY02448,Male,72,53,29.48,1562.44,,5,No,Yes,Yes,No
CUST02449,CON02449,PAY02449,Male,28,60,29.0,1740.0,Cable,7,Yes,Yes,Yes,Yes
CUST02450,CON02450,PAY02450,Male,24,36,53.33,1919.88,Cable,7,Yes,Yes,Yes,Yes
CUST02451,CON02451,PAY02451,Female,62,62,96.34,5973.08,Cable,1,No,No,Yes,Yes
CUST02452,CON02452,PAY02452,Female,66,19,31.27,594.13,Fiber Optic,0,No,Yes,No,Yes
CUST02453,CON02453,PAY02453,Female,68,44,57.36,2523.84,Fiber Optic,6,No,No,Yes,Yes
CUST02454,CON02454,PAY02454,Male,33,48,51.62,2477.76,Fiber Optic,8,No,Yes,No,Yes
CUST02455,CON02455,PAY02455,Female,59,27,56.98,1538.46,,2,No,No,Yes,Yes
CUST02456,CON02456,PAY02456,Male,25,35,75.97,2658.95,Fiber Optic,8,Yes,Yes,No,Yes
CUST02457,CON02457,PAY02457,Male,33,44,59.81,2631.64,Fiber Optic,9,No,No,Yes,No
CUST02458,CON02458,PAY02458,Male,22,72,77.78,5600.16,DSL,4,No,No,No,No
CUST02459,CON02459,PAY02459,Male,37,64,101.38,6488.32,,7,Yes,No,Yes,Yes
CUST02460,CON02460,PAY02460,Female,68,44,61.08,2687.52,Fiber Optic,8,No,No,Yes,Yes
CUST02461,CON02461,PAY02461,Female,68,22,101.42,2231.24,Cable,3,No,No,Yes,No
CUST02462,CON02462,PAY02462,Female,73,52,60.09,3124.68,Cable,4,Yes,No,Yes,No
CUST02463,CON02463,PAY02463,Female,34,60,97.98,5878.8,Fiber Optic,4,No,Yes,No,Yes
CUST02464,CON02464,PAY02464,Male,69,48,62.9,3019.2,Cable,6,No,Yes,No,Yes
CUST02465,CON02465,PAY02465,Male,60,59,34.84,2055.56,,2,No,Yes,Yes,No
CUST02466,CON02466,PAY02466,Female,70,28,29.84,835.52,Cable,4,No,Yes,Yes,No
CUST02467,CON02467,PAY02467,Female,69,29,30.09,872.61,Cable,4,No,Yes,Yes,No
CUST02468,CON02468,PAY02468,Female,59,70,81.8,5726.0,,4,Yes,No,No,Yes
CUST02469,CON02469,PAY02469,Male,21,14,45.5,637.0,Cable,4,Yes,Yes,No,Yes
CUST02470,CON02470,PAY02470,Male,22,54,25.99,1403.46,DSL,2,No,No,Yes,Yes
CUST02471,CON02471,PAY02471,Male,30,23,49.3,1133.9,,0,No,Yes,No,No
